node	node_type
MeSH_Disease:D019966	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.666.507	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.900.853.625.800.744.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.939.374	MeSH_Tree_Disease
MeSH_Disease:D001423	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.250.060	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.606.358.800.400	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.798	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.189.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.870	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500.852.593.074	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.674.060	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.937	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.651.515	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.785	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.189.362.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.205.663.209	MeSH_Tree_Disease
MeSH_Disease:D015451	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.375.354.220.625	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.718	MeSH_Tree_Disease
MeSH_Disease:D016727	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.720.312	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.654.521.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.274.476.205	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.636.812	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.850.742.437	MeSH_Tree_Disease
MeSH_Disease:D000072657	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.675.349.500.500	MeSH_Tree_Disease
MeSH_Disease:D054988	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.560.080	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.073	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.700.435	MeSH_Tree_Disease
MeSH_Tree_Disease:C20.683.515.250	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.375	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.550.518.384.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.100.802.230	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.450.565.465.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.297	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.560.550.745	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.292.200.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.414.788.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.597.606.150.550.099	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.885.687.375	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.280.484.048.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500.852.762.200.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.394	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.815.620.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.228.291.323.162	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.777.934.616	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.202.251.271	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.205.265.767	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.674.173	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.414.838.700	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.613.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.614.815	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.604.150.500.800.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C25.775.643.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.552.830.150	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.300.575.687.225	MeSH_Tree_Disease
MeSH_Disease:D004474	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.163.100.435.825.300.300.249	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.189.520	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.350.675.106	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C19.700.734.145	MeSH_Tree_Disease
MeSH_Disease:D006463	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.870.400.800.200.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.267.550.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.703.824.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.228.800	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.950.967.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.939	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.763.393.670	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.643.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.433	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.615.400.370	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.294.265.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.528.380	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.946.492	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.552.308.500.750.249	MeSH_Tree_Disease
MeSH_Disease:D015470	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.035.320.230	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.300.230	MeSH_Tree_Disease
MeSH_Disease:D031222	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.419.403.875.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.099.708.479	MeSH_Tree_Disease
MeSH_Disease:D012875	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.180.350	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.322.078	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.685	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.941.879.780.880.448	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500.852.904	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.116.900.808.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.077.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.400.415.309	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.260.830.670	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.250.410.900	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.852.371.396	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.150.252.410.040.137	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.562.925	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.640.530	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.200.025.022	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.189.435.825.300.300.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.767.831	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.400.542	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.079.800	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.852.293	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.202.715.645	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.522.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.071.400.080	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.925.782.580.600.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.752.250.634	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.785.520.148	MeSH_Tree_Disease
MeSH_Disease:D013436	MeSH_Tree_Disease
MeSH_Disease:D009083	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.689.667.500.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.827.738	MeSH_Tree_Disease
MeSH_Disease:D056151	MeSH_Tree_Disease
MeSH_Disease:D005409	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.750.700.253	MeSH_Tree_Disease
MeSH_Disease:D005168	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.617.477.600	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.300.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.420.155	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.080.100	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.250.852	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.450.795.550.660	MeSH_Tree_Disease
MeSH_Disease:D000077260	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.604.515.435	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.116.852.087	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.651.594.819	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.460.692	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.077.299	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.852.079.594	MeSH_Tree_Disease
MeSH_Disease:D013206	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.700.355.528	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.291.500.497	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.595.554.825	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.907.303	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.253.560.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.838.765.910	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.381.840.500.737	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.200.758.820.750.372	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.094	MeSH_Tree_Disease
MeSH_Tree_Disease:C09.218.705	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.673.480.400	MeSH_Tree_Disease
MeSH_Disease:D020421	MeSH_Tree_Disease
MeSH_Disease:D007955	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.344.609	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.945.418.968	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.117.468.524	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.270.921	MeSH_Tree_Disease
MeSH_Tree_Disease:C25.723.522.875.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.410.040.552.846.570.300	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.800.720.360	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.854.785.650.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.915.200.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.240.850.750.147	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.117.620.420	MeSH_Tree_Disease
MeSH_Disease:D053627	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:F03.600.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.528.434	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.700.700	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.035.175	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.562.100	MeSH_Tree_Disease
MeSH_Disease:D016098	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.714.354.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.706.316.090.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.400.610	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.380.266.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.720.475.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.777.892.775	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.228.399.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.920.914.725	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.111.193.500	MeSH_Tree_Disease
MeSH_Disease:D015427	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.463.740	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.618.846.185.525	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.614.521	MeSH_Tree_Disease
MeSH_Disease:D013708	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.100.100.320	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.838.765.770.270.200	MeSH_Tree_Disease
MeSH_Disease:D001265	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.344.421.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.838.765.820	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.636.786.500	MeSH_Tree_Disease
MeSH_Disease:D000073496	MeSH_Tree_Disease
MeSH_Disease:D000068376	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.270.881	MeSH_Tree_Disease
MeSH_Disease:D004409	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.703.181.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C22.180.460	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.405.249.767	MeSH_Tree_Disease
MeSH_Disease:D014060	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.465.625.650	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.717.489.750.875	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.614.550.650	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.651.538	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.969.250	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.500.110	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.189.362.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.614.250.195.411.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.584.563.641.803.350.300	MeSH_Tree_Disease
MeSH_Disease:D065635	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.618.840.500.475	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.662.262.249.937	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.763.770.875	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.252.954	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.708.362.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.550.420	MeSH_Tree_Disease
MeSH_Disease:D002820	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.905.469	MeSH_Tree_Disease
MeSH_Disease:D007014	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.300.480	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.240.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.888.592.608.650	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.450.565.590.340.705	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.550.470.756.305.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.221.250.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.200.777.934.734.269	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.131.240.400.915	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.301.371.411.501	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.250.894.700.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.910.363	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.069	MeSH_Tree_Disease
MeSH_Tree_Disease:F03.875.300.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.114.624	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C26.404.437	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.407	MeSH_Tree_Disease
MeSH_Disease:D063192	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.852.889	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.586.250.520.750.300.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.398.641.803.350.300.925	MeSH_Tree_Disease
MeSH_Tree_Disease:C26.915.300.225.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.176	MeSH_Tree_Disease
MeSH_Disease:D018249	MeSH_Tree_Disease
MeSH_Disease:D057066	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.703.039	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.845.800.050	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.465.625.650.240	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.137.126.307	MeSH_Tree_Disease
MeSH_Disease:D000075902	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.725.676	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C22.180.440	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.250.056.630.705.331	MeSH_Tree_Disease
MeSH_Disease:D005494	MeSH_Tree_Disease
MeSH_Disease:D055538	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C05.550.114.423.410	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C14.907.940	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.604.515.560.575.049	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.351.500.056.630.450	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.920.930.513	MeSH_Tree_Disease
MeSH_Disease:D005600	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.132.100.435.825.400	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C15.378.553.475.604	MeSH_Tree_Disease
MeSH_Disease:D015822	MeSH_Tree_Disease
MeSH_Disease:D011471	MeSH_Tree_Disease
MeSH_Tree_Disease:C19.344.400.505	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.695.675	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.668.491.175.500.149.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C20.673.483	MeSH_Tree_Disease
MeSH_Tree_Disease:C11.675.679	MeSH_Tree_Disease
MeSH_Disease:D017574	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.100.940.124	MeSH_Tree_Disease
MeSH_Disease:D013919	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.337.539.275.300	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.450.795.850	MeSH_Tree_Disease
MeSH_Disease:D003872	MeSH_Tree_Disease
MeSH_Tree_Disease:C06.198.184	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.114.375	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.071.307	MeSH_Tree_Disease
MeSH_Disease:D011087	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.668.491.650.600	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C11.204.564.585	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.588.274.476.411.307.180.800	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.050.351.968.419.780.750.500.500	MeSH_Tree_Disease
MeSH_Disease:D019080	MeSH_Tree_Disease
MeSH_Tree_Disease:C05	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.794.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.800.316.096.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.730.713	MeSH_Tree_Disease
MeSH_Disease:D012422	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.465.625.650.240.315	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.228.140.163.100.362	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C07.465.815.470	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.604.529.100.075	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.592.763.393.341.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.300.200.495.545	MeSH_Tree_Disease
MeSH_Disease:D016871	MeSH_Tree_Disease
MeSH_Disease:D018276	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.606.881.700	MeSH_Tree_Disease
MeSH_Disease:D014097	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.189.937.374	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.131.850.525.480	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.465.714.533.324	MeSH_Tree_Disease
MeSH_Disease:D000074042	MeSH_Tree_Disease
MeSH_Tree_Disease:C15.378.463.325	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.550.175.125	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.398.641.803.730.500	MeSH_Tree_Disease
MeSH_Disease:D015211	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.100.500.494.400	MeSH_Tree_Disease
MeSH_Disease:D009669	MeSH_Tree_Disease
MeSH_Disease:D020433	MeSH_Tree_Disease
MeSH_Disease:D054219	MeSH_Tree_Disease
MeSH_Tree_Disease:C18.452.648.189.435.825.775	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C25.723.455	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.180.830.835.750	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.081.030	MeSH_Tree_Disease
MeSH_Tree_Disease:C16.320.565.189.435.825.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C12.100.500.430.380	MeSH_Tree_Disease
MeSH_Disease:D004916	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.893.592.730	MeSH_Tree_Disease
MeSH_Disease:D007890	MeSH_Tree_Disease
MeSH_Disease:D031954	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C06.405.469.452.060	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.730.610.529.612	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.668.829.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C08.381.495.146.135.140.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C14.240.850.750.147.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.207	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.757.100	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C16.320.565.595.554.295	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.291.500.063.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C05.500.086	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.586.625.500	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C23.550.717.489.250.200.475	MeSH_Tree_Disease
MeSH_Disease:D004483	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.470.035.095	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C17.800.174.600.587	MeSH_Tree_Disease
MeSH_Disease:D020370	MeSH_Tree_Disease
MeSH_Disease:D014438	MeSH_Tree_Disease
MeSH_Disease:D004476	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.150.703.492.750	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.588.322.475.500.500	MeSH_Tree_Disease
MeSH_Tree_Disease:C23.888.852.834	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.574.781	MeSH_Tree_Disease
MeSH_Tree_Disease:C07.550.745.650.500	MeSH_Tree_Disease
MeSH_Disease:D001165	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C04.557.470.200.255	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.668.829.500.675	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.610.335.190.304.780	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C18.452.648.595.554.825.300.300.840	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C10.574.781.550	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C08.907.796	MeSH_Tree_Disease
MeSH_Tree_Disease:C01.925.782.082.580	MeSH_Tree_Disease
MeSH_Disease:D015535	MeSH_Tree_Disease
MeSH_Disease:D057765	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.228.245.340.450.200	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.228.140.380.254	MeSH_Tree_Disease
MeSH_Tree_Disease:C10.597.606.762.700	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C12.050.703.590.609	MeSH_Tree_Disease
MeSH_Tree_Disease:C04.557.450.565.265	MeSH_Tree_Disease
MeSH_Tree_Disease:C17.800.428.260	MeSH_Tree_Disease
MeSH_Tree_Disease:MeSH_Tree_Disease:C01.610.752.250.800.445	MeSH_Tree_Disease
